"","gene_id","gene_type","logFC","AveExpr"
"3490","OR10Z1","protein_coding",-0.0205523870159096,2.60462915514321
"296","RP4-633I8.4","lincRNA",0.00252646796297695,7.24405898214543
"1808","ANGPTL3","protein_coding",-0.00111517957142535,3.35962055481142
"3967","RP11-177A2.5","processed_pseudogene",-0.0249057873972962,4.39884124796858
"3524","RP11-740C1.2","unprocessed_pseudogene",-0.0293909232054428,4.62806511158548
"16614","MARCH3","protein_coding",-0.000650381664020412,2.11930419876175
"5737","AGBL5-AS1","antisense",-0.0185518462702983,5.3243780200873
"16020","CTD-2299I21.1","processed_pseudogene",-0.0158024646237143,7.00208919368714
"6136","AC007682.1","lincRNA",0.0285682073003372,7.29896863202622
"10509","RNA5SP136","rRNA_pseudogene",0.00318303276874328,1.14582625424032
"2751","RP5-871G17.5","transcribed_processed_pseudogene",-0.00129393684357402,2.47587953540374
"2719","RP11-39H13.1","lincRNA",-0.00578736474520783,4.73740066726748
"10348","RP11-755B10.3","lincRNA",-0.00102082048593925,1.24146474830075
"11793","HMGN2P26","processed_pseudogene",0.00574929600117508,5.78209575420567
"10578","MRPS17P3","processed_pseudogene",0.0201856989697024,6.60920991378271
"5865","TTC27","protein_coding",-0.0171693146474068,5.11300740067094
"1631","ZYG11B","protein_coding",0.00126492477652835,7.97912302037594
"17534","CTC-281M20.3","unprocessed_pseudogene",-0.0228784767418784,6.28785718668576
"10634","ABCF2P1","processed_pseudogene",0.00110120708592365,-0.0759269915362476
"9859","RN7SL411P","misc_RNA",0.0094351629702046,4.17797765226681
"16834","RP11-325L7.2","lincRNA",-0.0139800022640467,3.52783068179426
"13498","ANXA3","protein_coding",-0.0192772449134875,5.52801952109377
"11874","SLC31A1P1","processed_pseudogene",0.0100496609590738,5.5363981451276
"1750","RPS26P15","processed_pseudogene",-0.0248602749906269,4.00141143526195
"8968","NYAP2","protein_coding",0.00417716596798686,5.42072961997241
"9045","ITM2C","protein_coding",-0.00167218652635544,0.947279908988299
"15556","RP11-269M20.3","lincRNA",-0.00908079174059404,3.94210816743785
"13680","RP11-562F9.2","lincRNA",-0.0480970242400777,4.75733842260171
"5042","RNU2-70P","snRNA",0.0385433894165081,5.63603133958128
"18772","DEF6","protein_coding",-0.0152747540385187,2.42264344572559
"8048","ABCB11","protein_coding",-0.00879724458963264,7.97021282496064
"3087","SETDB1","protein_coding",-0.00355317452842822,7.61989452799796
"5755","TRIM54","protein_coding",-0.00642191863584866,1.73406746113541
"15745","RNF180","protein_coding",-0.0332754951260017,3.46925970248737
"615","RP5-1126H10.2","3prime_overlapping_ncRNA",-0.033994127208429,5.67012839917654
"10730","RP11-383I23.2","lincRNA",-0.00494641703525253,1.20822507092262
"13559","Y_RNA","misc_RNA",0.0131252411866053,4.16620139248729
"6810","IGKV3-25","IG_V_pseudogene",-0.00663277296742171,4.22516641265036
"3522","RP11-180D21.3","lincRNA",0.00622341763707515,8.51916688668685
"9629","RNU6-922P","snRNA",0.0201325565174852,4.30744934128644
"8991","C2orf83","protein_coding",0.00190749169222045,4.6856736145035
"14843","RP11-756P10.1","processed_pseudogene",-0.0221513743415411,2.15840642037353
"8885","RESP18","protein_coding",0.0100844486594075,4.96452538931399
"12153","RP11-211G3.3","antisense",-0.0133297630484483,6.15691752900689
"8539","MPP4","protein_coding",0.0222134401782343,4.87453668817276
"11320","RP11-445J14.1","processed_pseudogene",-0.0158507051564766,4.10508971156775
"11902","NAALADL2-AS1","antisense",-0.0110370651916571,3.09894721970671
"17009","PCDHGA6","protein_coding",0.00176738584444768,2.64599741963534
"18133","RP3-369A17.4","lincRNA",-0.000875758247668736,8.00902681964869
"5450","YWHAQ","protein_coding",0.0233309105453587,7.43544219303506
"5591","OSR1","protein_coding",-0.0213323494112709,7.09600860854945
"413","RN7SL649P","misc_RNA",0.0378262434087054,6.47230910448192
"9789","UBE2D3P2","processed_pseudogene",-0.00269156650326591,6.69615335773475
"9894","SALL4P6","processed_pseudogene",0.0239844123011575,3.51349646202695
"2610","MRPL53P1","processed_pseudogene",0.00727274194223052,3.8061428580482
"6677","RP11-717A5.1","processed_pseudogene",-0.0016886394117218,3.67833410150546
"8854","AC097468.7","antisense",0.00312721803519188,5.28109435452297
"6343","AC007880.1","lincRNA",0.0136328201441562,4.23448288808541
"78","MIR200B","miRNA",-0.0417652163191962,5.3429609374668
"14831","ADAM20P3","processed_pseudogene",0.00310049165864842,0.932179782414455
"2385","RP11-84O12.2","processed_pseudogene",0.0242767867548981,6.70181839077832
"11426","RNF7","protein_coding",-0.00629323239035196,5.13233406402824
"6191","RNU6-775P","snRNA",0.0154523694403897,7.33852204330877
"16571","CTD-2347I17.1","processed_pseudogene",-0.0140047946602348,4.83962525433349
"8013","SCN3A","protein_coding",-0.0184011068830027,6.39181038667407
"5454","RNU4-73P","snRNA",-0.0100012133779281,0.972174412340884
"11603","RP11-788A4.1","lincRNA",-0.00957463233961343,5.36197543423554
"10137","BSN-AS1","antisense",0.0150087907085557,4.5820258354545
"15410","SLC1A3","protein_coding",0.027022197099647,3.80212720357534
"15162","BASP1","protein_coding",-0.0260446425329463,6.12207964693317
"2221","CDC7","protein_coding",-0.0178203107394576,6.37207721710432
"16628","CTXN3","protein_coding",0.0115985063379497,4.37543775895718
"11299","RNU6-678P","snRNA",-0.00959937489674078,6.70018384459185
"15650","RPL17P22","processed_pseudogene",0.0271170713906777,4.80158087201494
"14404","RP11-206F17.2","processed_pseudogene",-0.00201657378664225,1.54417467920135
"2878","PPIAL4D","protein_coding",0.01329697950287,5.40934242878259
"1894","RNU6-586P","snRNA",-0.0225186698746479,4.44793608982322
"4408","SNRPGP10","processed_pseudogene",0.00635054269600684,6.08220868616466
"11085","RNA5SP137","rRNA_pseudogene",0.000877628511478975,3.11912936960931
"9385","GRM7-AS2","antisense",0.0240949145193894,5.64599716448048
"14195","ELF2","protein_coding",-0.0117694840762699,2.66108111368245
"13633","RP11-147K6.1","processed_pseudogene",-0.0234693199185022,4.73565202615448
"5731","DPYSL5","protein_coding",0.00551249331085009,7.28870916946851
"1387","RP11-184I16.3","processed_pseudogene",-0.0143515391354194,8.25680364214471
"1829","ITGB3BP","protein_coding",0.0232413493498334,7.25032917443699
"10135","BSN-AS2","lincRNA",0.0127656579926928,5.73222248931973
"7859","ARL5A","protein_coding",0.0201991988873415,3.82364876173825
"12008","RP11-139K4.2","lincRNA",-0.00919247444784354,3.61405237906647
"3808","KIFAP3","protein_coding",-0.00537670685287214,3.44680443640335
"7217","MIR4265","miRNA",0.00378391503875858,6.85708184208643
"3530","CRP","protein_coding",-0.029182213211125,4.59649321853575
"13421","AREG","protein_coding",-0.01468237296086,6.68490050975678
"17012","PCDHGA8","protein_coding",-0.0109373578745795,5.17862377155831
"4872","RNA5S11","rRNA",0.00841600131740017,4.79123062178184
"3584","ITLN1","protein_coding",0.00346800175725577,4.07024848466463
"14675","TSEN2P1","processed_pseudogene",0.0253526268830239,5.12971950049719
"14307","LSM6","protein_coding",0.00561827917522155,6.071308907642
"17314","CTC-436K13.3","lincRNA",0.00431042062245893,2.64209238304733
"17824","TUBB2BP1","unprocessed_pseudogene",0.00387779927642695,1.92060421483378
"18359","OR2N1P","transcribed_unprocessed_pseudogene",0.00157205948544562,0.419710084656124
"3910","RP1-102G20.4","processed_pseudogene",-0.00646989120090278,6.15407491904971
"9697","AC092796.1","processed_pseudogene",0.0246408421849061,4.72710639275073
"18325","RNU2-45P","snRNA",-0.0192578052779569,5.59324140809246
"16370","SNORA31","snoRNA",-0.00210888811541044,5.28191888139134
"5040","GPR137B","protein_coding",-0.0228753279324961,6.68041305399858
"2687","RP11-159M11.2","antisense",0.00725441294830854,7.28740802919927
"12927","SMIM14","protein_coding",-0.0332028745526149,4.41320310187944
"473","LRRC38","protein_coding",-0.0198420039849994,4.30557550734093
"3275","RAB13","protein_coding",-0.0372187895155354,5.61792107619708
"4255","KIF14","protein_coding",-0.0203020981347093,3.7962612244851
"15406","NADK2-AS1","antisense",0.00461440956349378,8.59148464625111
"8996","SLC19A3","protein_coding",-0.0171443071047702,4.7143307813648
"984","RP11-810H18.1","unprocessed_pseudogene",0.0202121118559889,7.17883638082396
"9822","ACVR2B-AS1","antisense",-0.0214293354401445,5.35084570101178
"2957","GJA8","protein_coding",-0.0355549702876812,4.30348910107968
"3564","COPA","protein_coding",-0.0453767717476659,5.96265430554986
"13817","RNU6-553P","snRNA",0.0034106995626671,3.59648671169426
"539","ARHGEF19","protein_coding",-0.0253953202482199,5.21078439594251
"16934","WDR55","protein_coding",-0.00247948513313953,3.78966630774294
"12701","LINC00504","lincRNA",0.00436671218061461,8.13686190685073
"13886","RP11-433B3.1","processed_pseudogene",-0.00812279166451814,6.83172032209971
"8151","WIPF1","protein_coding",-0.0221586272503502,6.48227010981339
"14233","TBC1D9","protein_coding",0.00466878687155449,2.79508375135079
"1486","FAAH","protein_coding",0.00145029364377294,9.88897866220004
"16794","CTC-321K16.4","lincRNA",-0.0303374001963807,7.01460561093371
"8167","EXTL2P1","processed_pseudogene",-0.0257225819405232,6.49097865507475
"8137","Y_RNA","misc_RNA",-0.00638287741500151,3.1875958148953
"4182","MIR1278","miRNA",-0.00274944591214699,1.81607118348459
"17144","CTC-529P8.1","lincRNA",-0.0286497959079689,5.96267226570814
"16821","CTB-1I21.2","processed_pseudogene",-0.0117753222607611,5.37371768964548
"18682","RPL32P1","processed_pseudogene",-0.000564431946328484,1.02805119335211
"11184","FTH1P4","processed_pseudogene",-0.0285300658175404,5.311241301345
"13733","RP11-571L19.8","lincRNA",0.0244497938396026,9.21314064556416
"2660","RN7SL432P","misc_RNA",-0.0100092063502968,6.67088185282709
"8250","RP11-65L3.2","antisense",0.00452052671647961,5.59429082907228
"14246","IL15","protein_coding",-0.00539552676546017,3.81136105198528
"9772","STAC","protein_coding",-0.0134305754516394,5.92145703847805
"8903","INHA","protein_coding",-0.0165673439208816,7.55849368206055
"6010","THADA","protein_coding",-0.00565733841747254,8.00434484078832
"1651","RP11-334A14.8","antisense",-0.0115939189420758,6.77664543043198
"6730","AC111200.7","processed_pseudogene",0.00941354348522535,6.44474725431009
"1804","RNU6-371P","snRNA",-0.0125487859819338,6.12856652866675
"1093","A3GALT2","protein_coding",0.00393202477611884,5.12172891123305
"1702","MROH7","protein_coding",-0.0202577152709226,6.91069055109299
"12003","RN7SKP265","misc_RNA",0.0191817564686541,3.61352335253709
"3690","RP11-506O24.1","antisense",-0.024131040909547,3.7028103528339
"18012","CD83","protein_coding",-0.012044741277512,3.35607974151506
"3510","CTA-134P22.2","antisense",0.0151356206344763,4.72875741117229
"8485","SGOL2","protein_coding",-0.0150199676247157,5.72225965996398
"14942","CTD-2587M23.1","lincRNA",-0.000560465207365094,0.317273039721886
"3824","PRRX1","protein_coding",-0.00250584495255413,2.311280536686
"18353","OR2P1P","unprocessed_pseudogene",0.018047152473933,6.27092138607227
"9020","RNU6-613P","snRNA",0.0250116459147242,7.15327984443326
"3626","FCGR2A","protein_coding",-0.0153713030356958,5.64684753396875
"13267","UBA6-AS1","antisense",-0.0137754579417856,6.40109229203063
"1987","RP11-93N20.1","lincRNA",-0.0272874492192886,4.39842422812809
"14807","ORAOV1P1","processed_pseudogene",-0.00688672618386662,6.3165356750836
"12479","MSANTD1","protein_coding",0.0166179538891029,7.6333043470982
"10658","NSUN3","protein_coding",-0.00802663463955203,4.56666172575501
"7718","RNA5SP105","rRNA_pseudogene",-0.0236813654149366,4.77829123785616
"3171","CRNN","protein_coding",-0.022049404170056,5.49497920936161
"5882","MYADML","transcribed_processed_pseudogene",0.0233660602429767,4.17395940488369
"2882","RP11-89F3.2","lincRNA",-0.00318426340881554,5.05367415423509
"14357","RP11-174F8.1","processed_pseudogene",0.00162765267482535,1.44792844677862
"9012","RPL7L1P10","processed_pseudogene",-0.0140994577942746,5.78885346591917
"3900","RP11-160H22.3","lincRNA",-0.000546420085583213,1.40641092250343
"7742","RN7SL283P","misc_RNA",-0.01373710061413,2.51801328049535
"14400","RP11-768B22.2","antisense",-0.00814693227943268,3.60353350661548
"9819","RNU6-235P","snRNA",-0.00510182422266184,7.05397131413766
"333","LZIC","protein_coding",-0.0121874029274426,3.76243474144954
"12689","BOD1L1","protein_coding",-0.00755657012053095,4.63909128595466
"1195","Y_RNA","misc_RNA",-0.00508360093788994,7.42872785138668
"12087","EHHADH-AS1","antisense",0.0102962294300476,3.15352841423042
"7329","IL36RN","protein_coding",0.0264770748664096,3.18560989759092
"12339","DLG1","protein_coding",-0.00195156645712001,2.69796220534852
"8400","TMEFF2","protein_coding",-0.0178435847242791,2.82005432499475
"4116","OCLM","protein_coding",-0.0119190061324655,2.97258762480985
"10347","RP11-755B10.2","antisense",-0.034566139819149,4.68851458688047
"9881","SCARNA21","scaRNA",0.0139924655030809,2.09668900981245
"11919","ASS1P7","processed_pseudogene",0.000712599220004556,5.42039398673479
"2054","PSAT1P3","processed_pseudogene",-0.00487235244463312,2.03812310183462
"6726","CD8B","protein_coding",0.0143886849298116,4.21929166987395
"2607","RP4-671G15.2","antisense",0.00774789488093119,2.59686486619582
"4363","RP11-397P13.6","processed_pseudogene",0.0126056176924668,8.22290049975022
"15674","GPBP1","protein_coding",-0.018953920643222,7.01960557556621
"5538","AC233263.1","misc_RNA",0.000517259915730252,0.226857119982594
"9497","CAND2","protein_coding",-0.00459897738988455,2.01859787287096
"11215","RPL32P3","transcribed_unprocessed_pseudogene",0.00794882778785156,4.22778707988501
"13242","RP11-633G11.1","processed_pseudogene",-0.0352674114900592,4.44962532348031
"3870","RP1-15D23.2","lincRNA",-0.0330722103711814,4.23803935716538
"8667","CREB1","protein_coding",-0.00441655676048841,5.02601144047576
"2726","AL365331.2","processed_pseudogene",0.0142763027621727,2.83821898769641
"1048","TMEM234","protein_coding",-0.00892233555580311,1.68529515403116
"1445","OSTCP5","processed_pseudogene",0.00354465988917828,7.29153123880057
"16558","CTD-2280E9.1","antisense",-0.0140652314338455,4.95157154243442
"15932","RNU6-658P","snRNA",-0.0020608512959751,0.892516340091998
"4823","WNT9A","protein_coding",-0.0142774869006164,4.5323735484916
"8881","DNAJB2","protein_coding",0.0266425550588208,7.4955200379981
"12519","RP11-326I19.3","lincRNA",0.0115332979331303,5.98399865070816
"16341","RN7SKP68","misc_RNA",-0.0107826480465587,3.7839294176697
"6045","AC012354.6","lincRNA",-0.0203429733932609,6.47166705022903
"13830","RP11-710F7.3","antisense",-0.0316769681242597,5.1586780214423
"17412","RARS","protein_coding",-0.018212228899797,4.46771037208312
"5234","OR2W5","transcribed_unprocessed_pseudogene",0.00278755314408518,6.47257529837265
"13005","RP11-328N19.1","lincRNA",0.0212879418383515,5.87023787761954
"4362","ZBED6","protein_coding",0.0139417080444347,6.05470917124146
"16005","RP11-107N7.1","lincRNA",-0.000731980197179608,0.464697338712378
"9691","AC093142.2","processed_pseudogene",-0.0115687741700799,6.4512550959997
"153","RP4-713A8.1","sense_intronic",0.00267770328062995,3.25852043221534
"15976","IQGAP2","protein_coding",0.0116671256757055,7.19276731598106
"17845","RP3-406P24.3","antisense",-0.00334752770349701,1.46511097476969
"7633","RP11-109E12.1","lincRNA",-0.0170542694041652,3.40938287223064
"729","C1orf234","protein_coding",0.000963661804882956,1.14809240055299
"14207","RNU6-1214P","snRNA",0.00226288832334698,3.24093615484079
"17513","CTB-43E15.3","lincRNA",-0.0044738930048284,2.84785462665789
"17059","ARHGAP26-IT1","sense_intronic",0.00349555249648218,4.0066740444794
"11851","KLF7P1","processed_pseudogene",0.0399276555017276,7.32761717791083
"16535","RP11-574H6.1","lincRNA",0.0100359977965009,6.02963119227119
"18141","ASS1P1","processed_pseudogene",0.0106137945257413,3.08670863495459
"7913","CYTIP","protein_coding",-0.0309809689112779,5.21632207399924
"11125","ALDH1L1-AS2","antisense",-0.00922275750215487,8.39656084406203
"7542","SMPD4","protein_coding",0.00334876034926048,8.61108069200119
"18813","Y_RNA","misc_RNA",-0.00843304579104042,4.633664128446
"7942","GSTM3P2","processed_pseudogene",0.0189439318430817,8.34967779425712
"10187","XXcos-LUCA11.5","protein_coding",-0.000491900018170341,1.1183491690466
"11414","ACPL2","protein_coding",0.00593979524858466,0.985288633404817
"5489","PDIA6","protein_coding",-0.0227848583176191,4.78186294042676
"3557","RP11-536C5.7","antisense",-0.00790725849274419,5.70839019773605
"5779","SUPT7L","protein_coding",0.0108893175046348,6.28768939419606
"15702","SETP21","processed_pseudogene",0.0183460170585139,8.73786369097612
"16424","NREP-AS1","antisense",0.00672692080747493,6.07290607112031
"1107","C1orf94","protein_coding",-0.0096960742288028,4.66509263110814
"7275","AC068491.2","lincRNA",-0.00434562655435226,3.39845404235756
"11288","RP11-402L6.1","antisense",-0.0292264997475551,5.40854274383662
"6878","DRD5P1","processed_pseudogene",0.00116234355343717,1.90940141699687
"14466","RP11-171N4.1","lincRNA",0.0156088753344905,1.16023674942273
"12300","RP11-447L10.1","protein_coding",0.0185953906045603,7.11596110850908
